timestamp,sector,geo_area,total_units,total_people_on_shift,active_incidents,utilization_ratio,overload_flag
2025-11-15T05:53:47.110347+00:00,National Guard,AREA_000,118,1188,106,0.998,1
2025-11-25T05:39:47.110347+00:00,Ambulance,AREA_023,41,320,63,1.0,1
2025-11-24T15:42:47.110347+00:00,National Guard,AREA_048,125,1070,77,0.958,1
2025-12-12T14:11:47.110347+00:00,Narcotics Control,AREA_040,153,1141,90,1.0,1
2025-12-11T01:47:47.110347+00:00,National Guard,AREA_008,40,648,55,1.0,1
2025-12-05T18:03:47.110347+00:00,National Guard,AREA_041,64,831,75,0.913,1
2025-11-24T01:15:47.110347+00:00,National Guard,AREA_050,136,1037,29,0.503,0
2025-11-20T10:00:47.110347+00:00,Civil Defense,AREA_007,159,748,98,1.0,1
2025-12-02T22:42:47.110347+00:00,General Investigation,AREA_048,33,994,0,0.21,0
2025-11-23T14:51:47.110347+00:00,National Guard,AREA_007,68,979,35,0.328,0
2025-11-25T11:53:47.110347+00:00,Police,AREA_027,129,853,69,0.877,1
2025-11-17T19:46:47.110347+00:00,General Investigation,AREA_052,66,703,99,1.0,1
2025-11-19T23:16:47.110347+00:00,Narcotics Control,AREA_030,84,782,7,0.183,0
2025-11-25T05:52:47.110347+00:00,General Investigation,AREA_042,107,915,28,0.304,0
2025-12-03T11:29:47.110347+00:00,National Guard,AREA_045,54,553,0,0.053,0
2025-11-13T15:29:47.110347+00:00,Narcotics Control,AREA_020,173,1144,102,1.0,1
2025-12-05T15:20:47.110347+00:00,General Investigation,AREA_057,113,991,71,1.0,1
2025-12-05T12:03:47.110347+00:00,Ambulance,AREA_042,61,461,13,0.279,0
2025-12-01T12:23:47.110347+00:00,Ambulance,AREA_001,168,405,56,1.0,1
2025-11-21T14:22:47.110347+00:00,General Investigation,AREA_055,125,371,39,1.0,1
2025-11-30T15:56:47.110347+00:00,Police,AREA_024,13,149,95,1.0,1
2025-11-20T10:17:47.110347+00:00,Ambulance,AREA_030,169,704,36,0.418,0
2025-11-26T01:36:47.110347+00:00,Ambulance,AREA_053,156,268,48,1.0,1
2025-11-18T23:32:47.110347+00:00,Civil Defense,AREA_025,102,546,95,1.0,1
2025-11-16T15:35:47.110347+00:00,Police,AREA_056,34,83,57,1.0,1
2025-11-22T13:28:47.110347+00:00,National Guard,AREA_054,43,977,112,1.0,1
2025-11-20T22:13:47.110347+00:00,Narcotics Control,AREA_020,143,93,43,1.0,1
2025-11-18T08:35:47.110347+00:00,National Guard,AREA_036,113,642,46,0.898,1
2025-12-01T03:19:47.110347+00:00,National Guard,AREA_019,157,1034,37,0.65,0
2025-12-03T14:00:47.110347+00:00,National Guard,AREA_036,157,1080,35,0.37,0
2025-11-15T16:31:47.110347+00:00,General Investigation,AREA_008,106,657,73,1.0,1
2025-12-04T03:00:47.110347+00:00,Police,AREA_039,89,944,71,0.938,1
2025-11-15T10:47:47.110347+00:00,Ambulance,AREA_056,132,46,31,1.0,1
2025-12-09T07:50:47.110347+00:00,General Investigation,AREA_023,62,225,104,1.0,1
2025-11-18T05:56:47.110347+00:00,Narcotics Control,AREA_058,172,997,30,0.39,0
2025-11-17T06:52:47.110347+00:00,General Investigation,AREA_056,108,232,11,0.874,1
2025-12-09T01:06:47.110347+00:00,Civil Defense,AREA_030,158,926,14,0.315,0
2025-11-14T07:46:47.110347+00:00,Ambulance,AREA_000,23,400,102,1.0,1
2025-12-02T11:54:47.110347+00:00,Ambulance,AREA_041,100,649,78,1.0,1
2025-11-18T09:58:47.110347+00:00,National Guard,AREA_028,121,68,32,1.0,1
2025-11-21T14:21:47.110347+00:00,Narcotics Control,AREA_020,145,1083,83,0.788,0
2025-12-04T02:38:47.110347+00:00,Ambulance,AREA_016,108,566,108,1.0,1
2025-11-30T04:51:47.110347+00:00,Police,AREA_025,123,817,110,1.0,1
2025-11-16T20:28:47.110347+00:00,Police,AREA_054,165,860,2,0.272,0
2025-12-09T06:55:47.110347+00:00,Civil Defense,AREA_021,75,602,29,0.553,0
2025-12-11T20:34:47.110347+00:00,Narcotics Control,AREA_002,91,116,63,1.0,1
2025-12-11T06:35:47.110347+00:00,Police,AREA_045,145,818,27,0.407,0
2025-12-09T13:56:47.110347+00:00,General Investigation,AREA_026,62,195,81,1.0,1
2025-12-13T06:11:47.110347+00:00,Ambulance,AREA_027,43,1195,18,0.203,0
2025-11-17T17:51:47.110347+00:00,Ambulance,AREA_029,37,948,62,0.98,1
2025-11-17T07:26:47.110347+00:00,General Investigation,AREA_026,14,983,34,0.605,0
2025-11-28T02:10:47.110347+00:00,Ambulance,AREA_013,31,581,105,1.0,1
2025-11-27T21:54:47.110347+00:00,National Guard,AREA_035,60,293,71,1.0,1
2025-11-24T11:44:47.110347+00:00,Police,AREA_050,57,111,98,1.0,1
2025-11-20T19:12:47.110347+00:00,Police,AREA_015,140,409,10,0.754,0
2025-11-26T14:26:47.110347+00:00,National Guard,AREA_042,144,351,45,1.0,1
2025-11-21T06:31:47.110347+00:00,Narcotics Control,AREA_059,117,134,21,1.0,1
2025-11-18T18:35:47.110347+00:00,Police,AREA_050,97,968,65,0.89,1
2025-12-03T03:13:47.110347+00:00,Police,AREA_040,32,251,50,1.0,1
2025-11-14T04:04:47.110347+00:00,General Investigation,AREA_039,144,632,101,1.0,1
2025-11-24T07:47:47.110347+00:00,Narcotics Control,AREA_030,82,939,39,0.789,0
2025-11-24T04:56:47.110347+00:00,National Guard,AREA_015,173,242,112,1.0,1
2025-12-06T21:01:47.110347+00:00,General Investigation,AREA_042,65,665,72,0.979,1
2025-11-20T00:31:47.110347+00:00,Police,AREA_058,178,834,99,1.0,1
2025-11-25T11:08:47.110347+00:00,General Investigation,AREA_031,78,1130,84,0.838,0
2025-12-13T03:21:47.110347+00:00,Narcotics Control,AREA_057,67,1180,26,0.306,0
2025-11-22T16:46:47.110347+00:00,Ambulance,AREA_058,37,467,47,1.0,1
2025-11-23T13:31:47.110347+00:00,Ambulance,AREA_053,70,63,10,1.0,1
2025-11-14T05:26:47.110347+00:00,Narcotics Control,AREA_027,106,925,18,0.275,0
2025-12-01T21:48:47.110347+00:00,National Guard,AREA_005,178,1198,74,0.795,0
2025-11-18T00:41:47.110347+00:00,Civil Defense,AREA_046,61,777,89,1.0,1
2025-11-15T04:34:47.110347+00:00,General Investigation,AREA_045,73,353,72,1.0,1
2025-11-22T16:38:47.110347+00:00,Ambulance,AREA_012,96,324,51,1.0,1
2025-11-21T03:00:47.110347+00:00,General Investigation,AREA_024,170,665,39,0.688,0
2025-12-05T00:43:47.110347+00:00,Ambulance,AREA_058,19,131,107,1.0,1
2025-11-30T03:41:47.110347+00:00,Ambulance,AREA_026,76,173,118,1.0,1
2025-11-27T09:36:47.110347+00:00,Narcotics Control,AREA_050,45,70,11,1.0,1
2025-12-06T18:02:47.110347+00:00,General Investigation,AREA_007,79,503,17,0.587,0
2025-11-18T21:46:47.110347+00:00,Civil Defense,AREA_025,96,536,72,1.0,1
2025-11-30T21:43:47.110347+00:00,Civil Defense,AREA_011,15,1129,14,0.249,0
2025-11-24T10:38:47.110347+00:00,Ambulance,AREA_036,149,1124,12,0.378,0
2025-11-27T14:45:47.110347+00:00,General Investigation,AREA_040,46,91,89,1.0,1
2025-11-17T02:48:47.110347+00:00,Narcotics Control,AREA_041,134,777,65,1.0,1
2025-12-09T23:05:47.110347+00:00,Ambulance,AREA_020,132,711,60,1.0,1
2025-11-21T17:52:47.110347+00:00,Ambulance,AREA_028,171,156,4,0.654,0
2025-11-19T11:37:47.110347+00:00,General Investigation,AREA_009,58,128,19,1.0,1
2025-12-05T06:21:47.110347+00:00,Ambulance,AREA_018,75,94,74,1.0,1
2025-11-16T11:33:47.110347+00:00,Civil Defense,AREA_044,178,839,37,0.671,0
2025-12-02T10:11:47.110347+00:00,Police,AREA_057,71,658,56,1.0,1
2025-12-04T16:33:47.110347+00:00,General Investigation,AREA_055,102,305,26,0.898,1
2025-12-07T05:47:47.110347+00:00,Civil Defense,AREA_033,71,1069,95,0.919,1
2025-11-24T13:05:47.110347+00:00,Police,AREA_001,89,481,56,1.0,1
2025-12-06T13:39:47.110347+00:00,Police,AREA_041,169,668,27,0.707,0
2025-11-27T04:54:47.110347+00:00,Narcotics Control,AREA_007,122,199,80,1.0,1
2025-11-15T22:25:47.110347+00:00,Narcotics Control,AREA_059,20,414,47,1.0,1
2025-12-08T20:32:47.110347+00:00,General Investigation,AREA_059,77,552,108,1.0,1
2025-11-20T05:57:47.110347+00:00,Civil Defense,AREA_032,57,321,43,1.0,1
2025-11-17T04:45:47.110347+00:00,Civil Defense,AREA_037,100,698,104,1.0,1
2025-11-20T11:53:47.110347+00:00,Police,AREA_051,80,442,0,0.4,0
2025-12-13T06:43:47.110347+00:00,Civil Defense,AREA_036,152,151,117,1.0,1
2025-12-07T23:47:47.110347+00:00,Police,AREA_016,163,1007,62,0.82,0
2025-12-01T16:54:47.110347+00:00,Ambulance,AREA_038,122,1149,108,1.0,1
2025-11-16T00:53:47.110347+00:00,Ambulance,AREA_035,89,679,69,1.0,1
2025-11-21T23:28:47.110347+00:00,Police,AREA_047,176,314,29,1.0,1
2025-12-11T09:34:47.110347+00:00,Ambulance,AREA_056,22,367,17,0.677,0
2025-12-03T07:06:47.110347+00:00,Police,AREA_019,63,809,112,1.0,1
2025-12-10T00:09:47.110347+00:00,Ambulance,AREA_043,39,238,7,0.316,0
2025-12-07T21:30:47.110347+00:00,Civil Defense,AREA_056,14,246,84,1.0,1
2025-11-14T20:09:47.110347+00:00,Civil Defense,AREA_026,106,304,49,1.0,1
2025-11-21T04:54:47.110347+00:00,National Guard,AREA_016,133,879,48,0.617,0
2025-12-05T04:37:47.110347+00:00,National Guard,AREA_001,103,160,84,1.0,1
2025-11-22T04:13:47.110347+00:00,Civil Defense,AREA_044,11,867,94,1.0,1
2025-11-26T17:55:47.110347+00:00,National Guard,AREA_003,160,496,57,1.0,1
2025-11-17T05:34:47.110347+00:00,National Guard,AREA_038,13,1034,60,0.832,0
2025-12-07T05:16:47.110347+00:00,General Investigation,AREA_015,35,220,11,0.683,0
2025-12-12T15:38:47.110347+00:00,Police,AREA_014,56,435,92,1.0,1
2025-11-17T23:38:47.110347+00:00,National Guard,AREA_021,137,891,80,1.0,1
2025-11-28T05:09:47.110347+00:00,National Guard,AREA_046,136,798,35,0.541,0
2025-11-28T23:34:47.110347+00:00,Police,AREA_053,45,294,55,1.0,1
2025-12-04T10:02:47.110347+00:00,General Investigation,AREA_050,56,600,98,1.0,1
2025-11-28T18:31:47.110347+00:00,National Guard,AREA_056,173,618,85,1.0,1
2025-12-02T17:35:47.110347+00:00,Police,AREA_001,57,261,81,1.0,1
2025-11-14T10:40:47.110347+00:00,Ambulance,AREA_019,46,749,70,1.0,1
2025-12-06T21:12:47.110347+00:00,Narcotics Control,AREA_042,164,1024,7,0.0,0
2025-11-28T23:27:47.110347+00:00,Civil Defense,AREA_054,152,968,32,0.641,0
2025-11-24T21:17:47.110347+00:00,Ambulance,AREA_013,168,76,2,0.236,0
2025-12-13T01:26:47.110347+00:00,Ambulance,AREA_031,74,405,37,1.0,1
2025-11-22T10:47:47.110347+00:00,General Investigation,AREA_004,160,1028,117,1.0,1
2025-11-29T15:30:47.110347+00:00,National Guard,AREA_058,153,53,105,1.0,1
2025-11-26T07:56:47.110347+00:00,Narcotics Control,AREA_035,11,159,15,1.0,1
2025-11-27T04:51:47.110347+00:00,Narcotics Control,AREA_030,147,635,98,1.0,1
2025-12-11T15:23:47.110347+00:00,National Guard,AREA_031,150,1107,117,1.0,1
2025-11-22T02:01:47.110347+00:00,Narcotics Control,AREA_043,68,918,65,0.85,0
2025-12-07T09:40:47.110347+00:00,General Investigation,AREA_050,173,713,12,0.423,0
2025-12-05T20:38:47.110347+00:00,Ambulance,AREA_031,72,130,72,1.0,1
2025-11-25T09:44:47.110347+00:00,Police,AREA_008,76,725,32,0.647,0
2025-12-09T12:23:47.110347+00:00,Civil Defense,AREA_010,150,518,5,0.289,0
2025-12-11T11:59:47.110347+00:00,General Investigation,AREA_037,94,114,39,1.0,1
2025-12-01T05:03:47.110347+00:00,Police,AREA_033,85,705,35,0.721,0
2025-11-23T23:14:47.110347+00:00,Narcotics Control,AREA_033,70,152,57,1.0,1
2025-11-17T00:41:47.110347+00:00,Civil Defense,AREA_048,108,983,107,1.0,1
2025-12-06T17:57:47.110347+00:00,National Guard,AREA_018,118,43,95,1.0,1
2025-12-12T20:47:47.110347+00:00,Narcotics Control,AREA_024,73,886,108,1.0,1
2025-11-30T17:27:47.110347+00:00,Ambulance,AREA_032,161,49,117,1.0,1
2025-11-22T05:15:47.110347+00:00,Ambulance,AREA_047,103,593,18,0.491,0
2025-12-02T02:10:47.110347+00:00,General Investigation,AREA_012,45,567,70,1.0,1
2025-12-03T12:51:47.110347+00:00,Narcotics Control,AREA_017,165,522,11,0.193,0
2025-12-10T04:28:47.110347+00:00,Ambulance,AREA_055,83,371,77,1.0,1
2025-11-26T17:00:47.110347+00:00,Police,AREA_010,133,201,47,1.0,1
2025-11-15T09:09:47.110347+00:00,General Investigation,AREA_037,72,302,71,1.0,1
2025-11-21T06:42:47.110347+00:00,General Investigation,AREA_031,114,1197,29,0.545,0
2025-11-19T05:41:47.110347+00:00,National Guard,AREA_040,154,877,36,0.245,0
2025-11-28T07:05:47.110347+00:00,National Guard,AREA_031,79,453,46,1.0,1
2025-11-24T16:35:47.110347+00:00,Police,AREA_013,146,321,116,1.0,1
2025-11-28T04:50:47.110347+00:00,General Investigation,AREA_053,53,195,89,1.0,1
2025-11-18T10:04:47.110347+00:00,Narcotics Control,AREA_018,106,952,68,0.739,0
2025-12-01T17:45:47.110347+00:00,Narcotics Control,AREA_004,143,505,24,0.677,0
2025-11-25T23:33:47.110347+00:00,Ambulance,AREA_035,36,77,92,1.0,1
2025-12-12T04:36:47.110347+00:00,National Guard,AREA_016,60,961,57,0.718,0
2025-11-30T14:15:47.110347+00:00,General Investigation,AREA_034,125,621,83,1.0,1
2025-11-17T11:04:47.110347+00:00,Civil Defense,AREA_041,171,657,0,0.411,0
2025-11-29T17:24:47.110347+00:00,Civil Defense,AREA_015,151,601,51,1.0,1
2025-12-07T13:17:47.110347+00:00,Civil Defense,AREA_051,154,219,101,1.0,1
2025-11-22T11:27:47.110347+00:00,Civil Defense,AREA_036,33,291,77,1.0,1
2025-12-06T20:21:47.110347+00:00,Police,AREA_031,60,427,1,0.253,0
2025-11-17T11:49:47.110347+00:00,Civil Defense,AREA_043,157,293,79,1.0,1
2025-11-24T07:25:47.110347+00:00,Civil Defense,AREA_049,139,532,2,0.191,0
2025-11-27T11:46:47.110347+00:00,Civil Defense,AREA_008,144,648,61,1.0,1
2025-11-30T15:19:47.110347+00:00,General Investigation,AREA_040,157,726,4,0.334,0
2025-12-04T02:54:47.110347+00:00,Ambulance,AREA_007,48,1100,32,0.781,0
2025-11-23T05:34:47.110347+00:00,Narcotics Control,AREA_006,131,205,5,0.546,0
2025-11-27T20:50:47.110347+00:00,National Guard,AREA_056,69,1131,10,0.337,0
2025-11-15T22:37:47.110347+00:00,National Guard,AREA_016,161,826,97,1.0,1
2025-11-25T00:57:47.110347+00:00,National Guard,AREA_047,51,810,21,0.416,0
2025-11-28T09:20:47.110347+00:00,National Guard,AREA_028,140,912,54,0.793,0
2025-12-12T16:47:47.110347+00:00,Civil Defense,AREA_050,25,50,89,1.0,1
2025-11-25T16:05:47.110347+00:00,Civil Defense,AREA_004,25,475,31,0.886,1
2025-12-09T07:15:47.110347+00:00,National Guard,AREA_016,97,558,19,0.24,0
2025-11-20T16:06:47.110347+00:00,Ambulance,AREA_031,86,313,80,1.0,1
2025-11-22T03:57:47.110347+00:00,National Guard,AREA_000,131,703,56,1.0,1
2025-11-24T21:04:47.110347+00:00,National Guard,AREA_003,40,648,34,0.478,0
2025-11-21T18:47:47.110347+00:00,National Guard,AREA_024,122,595,83,1.0,1
2025-11-22T00:31:47.110347+00:00,Ambulance,AREA_039,179,190,65,1.0,1
2025-11-19T13:35:47.110347+00:00,Narcotics Control,AREA_036,136,605,42,0.74,0
2025-12-11T11:06:47.110347+00:00,Civil Defense,AREA_017,87,117,18,1.0,1
2025-11-23T08:25:47.110347+00:00,Civil Defense,AREA_051,25,261,25,1.0,1
2025-11-27T08:38:47.110347+00:00,Ambulance,AREA_035,115,213,42,1.0,1
2025-11-27T09:57:47.110347+00:00,National Guard,AREA_007,89,717,94,1.0,1
2025-11-20T19:33:47.110347+00:00,Police,AREA_001,108,1105,37,0.726,0
2025-11-22T23:18:47.110347+00:00,General Investigation,AREA_047,40,856,31,0.782,0
2025-11-18T12:52:47.110347+00:00,General Investigation,AREA_014,12,310,40,1.0,1
2025-12-11T19:28:47.110347+00:00,General Investigation,AREA_013,32,228,103,1.0,1
2025-11-30T03:17:47.110347+00:00,National Guard,AREA_003,41,117,73,1.0,1
2025-11-14T08:13:47.110347+00:00,Narcotics Control,AREA_016,82,405,109,1.0,1
2025-11-25T00:33:47.110347+00:00,National Guard,AREA_012,26,357,69,1.0,1
2025-11-13T13:04:47.110347+00:00,Ambulance,AREA_037,84,357,92,1.0,1
2025-12-08T20:55:47.110347+00:00,Ambulance,AREA_034,16,402,55,1.0,1
2025-11-26T17:54:47.110347+00:00,Civil Defense,AREA_002,49,1128,23,0.614,0
2025-11-30T11:24:47.110347+00:00,Ambulance,AREA_034,47,695,46,0.736,0
2025-12-04T17:43:47.110347+00:00,General Investigation,AREA_035,93,773,44,0.588,0
2025-12-05T08:54:47.110347+00:00,Ambulance,AREA_044,29,469,9,0.32,0
2025-12-09T07:37:47.110347+00:00,Civil Defense,AREA_051,152,573,96,1.0,1
2025-11-24T06:08:47.110347+00:00,Civil Defense,AREA_031,131,486,91,1.0,1
2025-11-16T11:19:47.110347+00:00,General Investigation,AREA_059,88,360,6,0.579,0
2025-12-05T13:13:47.110347+00:00,Civil Defense,AREA_010,32,1184,108,1.0,1
2025-12-09T01:34:47.110347+00:00,Narcotics Control,AREA_018,161,204,14,0.779,0
2025-11-18T21:41:47.110347+00:00,General Investigation,AREA_046,160,661,42,0.782,0
2025-11-16T22:11:47.110347+00:00,Ambulance,AREA_055,158,258,40,1.0,1
2025-11-26T14:57:47.110347+00:00,Police,AREA_005,150,46,57,1.0,1
2025-11-22T17:40:47.110347+00:00,Ambulance,AREA_058,105,1087,69,1.0,1
2025-12-11T03:17:47.110347+00:00,Narcotics Control,AREA_054,89,1071,66,0.834,0
2025-12-05T01:16:47.110347+00:00,National Guard,AREA_012,13,85,40,1.0,1
2025-11-27T11:13:47.110347+00:00,Ambulance,AREA_031,62,347,117,1.0,1
2025-11-19T22:27:47.110347+00:00,Narcotics Control,AREA_059,14,440,39,0.987,1
2025-11-17T01:35:47.110347+00:00,Police,AREA_040,43,931,76,0.677,0
2025-12-06T14:25:47.110347+00:00,General Investigation,AREA_035,149,888,39,0.537,0
2025-11-14T14:09:47.110347+00:00,Civil Defense,AREA_036,100,309,21,0.971,1
2025-11-18T06:56:47.110347+00:00,Narcotics Control,AREA_019,125,587,77,1.0,1
2025-11-14T06:37:47.110347+00:00,Police,AREA_027,130,286,118,1.0,1
2025-11-14T05:04:47.110347+00:00,General Investigation,AREA_038,46,536,105,1.0,1
2025-12-12T10:22:47.110347+00:00,National Guard,AREA_010,174,433,39,0.863,1
2025-12-07T22:15:47.110347+00:00,Narcotics Control,AREA_040,15,742,81,1.0,1
2025-11-18T22:33:47.110347+00:00,General Investigation,AREA_015,60,783,76,1.0,1
2025-12-04T08:43:47.110347+00:00,Ambulance,AREA_028,142,1007,10,0.232,0
2025-11-13T13:23:47.110347+00:00,National Guard,AREA_033,25,477,16,0.132,0
2025-11-26T08:12:47.110347+00:00,Civil Defense,AREA_012,89,731,90,1.0,1
2025-11-27T01:12:47.110347+00:00,Civil Defense,AREA_037,165,915,79,0.892,1
2025-11-14T00:30:47.110347+00:00,Police,AREA_025,153,1041,78,0.977,1
2025-12-01T23:20:47.110347+00:00,Police,AREA_058,48,149,25,1.0,1
2025-12-04T09:38:47.110347+00:00,General Investigation,AREA_000,103,1067,0,0.248,0
2025-11-26T21:20:47.110347+00:00,Police,AREA_032,92,944,119,1.0,1
2025-12-09T13:01:47.110347+00:00,Narcotics Control,AREA_032,149,718,30,0.667,0
2025-11-17T19:38:47.110347+00:00,General Investigation,AREA_042,89,418,93,1.0,1
2025-11-16T21:59:47.110347+00:00,Police,AREA_018,91,693,69,1.0,1
2025-12-05T04:50:47.110347+00:00,General Investigation,AREA_000,140,667,37,0.961,1
2025-11-22T09:43:47.110347+00:00,Civil Defense,AREA_039,93,504,38,0.831,0
2025-12-04T16:37:47.110347+00:00,Ambulance,AREA_019,154,480,97,1.0,1
2025-12-04T07:38:47.110347+00:00,Police,AREA_016,61,1199,84,0.768,0
2025-11-30T13:13:47.110347+00:00,Narcotics Control,AREA_056,108,162,13,1.0,1
2025-12-03T19:33:47.110347+00:00,Ambulance,AREA_044,41,1029,70,0.812,0
2025-12-10T06:09:47.110347+00:00,Police,AREA_009,66,509,4,0.27,0
2025-11-23T04:04:47.110347+00:00,Narcotics Control,AREA_031,179,1090,13,0.101,0
2025-11-28T14:26:47.110347+00:00,Police,AREA_041,71,52,77,1.0,1
2025-11-16T04:07:47.110347+00:00,Narcotics Control,AREA_034,26,642,105,1.0,1
2025-12-09T11:25:47.110347+00:00,Narcotics Control,AREA_018,137,573,93,1.0,1
2025-12-08T07:05:47.110347+00:00,Police,AREA_001,41,556,66,1.0,1
2025-12-03T08:50:47.110347+00:00,Ambulance,AREA_002,146,1177,48,0.858,1
2025-11-18T02:43:47.110347+00:00,National Guard,AREA_006,176,691,105,1.0,1
2025-12-09T08:49:47.110347+00:00,Police,AREA_013,162,615,98,1.0,1
2025-11-23T18:01:47.110347+00:00,National Guard,AREA_015,177,152,117,1.0,1
2025-12-07T02:04:47.110347+00:00,Narcotics Control,AREA_055,108,380,115,1.0,1
2025-11-25T05:48:47.110347+00:00,Ambulance,AREA_047,51,496,118,1.0,1
2025-12-06T04:46:47.110347+00:00,Narcotics Control,AREA_034,81,81,71,1.0,1
2025-12-10T07:44:47.110347+00:00,Ambulance,AREA_012,151,521,102,1.0,1
2025-12-05T19:24:47.110347+00:00,General Investigation,AREA_035,44,1076,99,1.0,1
2025-11-24T23:25:47.110347+00:00,Ambulance,AREA_024,175,560,19,0.648,0
2025-12-12T17:33:47.110347+00:00,Narcotics Control,AREA_010,176,831,77,1.0,1
2025-11-22T09:08:47.110347+00:00,Narcotics Control,AREA_014,124,152,111,1.0,1
2025-11-22T12:20:47.110347+00:00,Civil Defense,AREA_055,133,373,93,1.0,1
2025-12-08T12:46:47.110347+00:00,General Investigation,AREA_025,49,339,95,1.0,1
2025-11-24T18:40:47.110347+00:00,General Investigation,AREA_027,106,89,58,1.0,1
2025-12-13T03:28:47.110347+00:00,National Guard,AREA_015,123,223,7,0.671,0
2025-12-11T02:48:47.110347+00:00,General Investigation,AREA_015,16,1126,81,0.986,1
2025-12-12T03:51:47.110347+00:00,Police,AREA_036,127,940,37,0.676,0
2025-12-05T01:42:47.110347+00:00,Ambulance,AREA_058,125,406,64,1.0,1
2025-11-22T12:33:47.110347+00:00,Police,AREA_011,113,798,33,0.457,0
2025-11-26T08:10:47.110347+00:00,Narcotics Control,AREA_055,100,1156,100,1.0,1
2025-11-20T23:36:47.110347+00:00,General Investigation,AREA_008,122,883,69,1.0,1
2025-11-24T15:59:47.110347+00:00,Ambulance,AREA_004,82,840,9,0.404,0
2025-11-29T05:18:47.110347+00:00,General Investigation,AREA_014,47,503,62,1.0,1
2025-12-08T14:43:47.110347+00:00,Ambulance,AREA_033,23,271,49,1.0,1
2025-11-14T04:52:47.110347+00:00,Civil Defense,AREA_035,108,770,113,1.0,1
2025-11-16T12:54:47.110347+00:00,National Guard,AREA_018,38,1183,59,0.738,0
2025-11-28T17:07:47.110347+00:00,General Investigation,AREA_006,47,1006,21,0.299,0
2025-12-02T02:44:47.110347+00:00,Civil Defense,AREA_037,126,194,15,0.972,1
2025-11-28T00:56:47.110347+00:00,National Guard,AREA_057,35,448,87,1.0,1
2025-12-01T15:40:47.110347+00:00,Ambulance,AREA_038,54,168,91,1.0,1
2025-11-16T20:24:47.110347+00:00,Civil Defense,AREA_023,75,758,100,1.0,1
2025-12-10T21:50:47.110347+00:00,Ambulance,AREA_027,179,708,109,1.0,1
2025-11-30T02:26:47.110347+00:00,Ambulance,AREA_027,159,1009,6,0.273,0
2025-12-04T15:41:47.110347+00:00,Narcotics Control,AREA_049,168,346,9,0.566,0
2025-12-04T07:28:47.110347+00:00,Narcotics Control,AREA_018,34,550,40,0.805,0
2025-11-19T16:30:47.110347+00:00,National Guard,AREA_011,38,1136,63,0.597,0
2025-11-17T23:21:47.110347+00:00,Police,AREA_053,110,352,97,1.0,1
2025-12-02T00:14:47.110347+00:00,General Investigation,AREA_003,35,94,106,1.0,1
2025-12-04T16:07:47.110347+00:00,General Investigation,AREA_027,27,87,22,1.0,1
2025-12-03T07:16:47.110347+00:00,Civil Defense,AREA_039,127,974,24,0.621,0
2025-11-19T21:13:47.110347+00:00,General Investigation,AREA_002,126,570,97,1.0,1
2025-11-24T04:31:47.110347+00:00,Police,AREA_036,63,780,96,1.0,1
2025-11-24T04:41:47.110347+00:00,General Investigation,AREA_053,42,789,42,0.713,0
2025-12-07T04:17:47.110347+00:00,General Investigation,AREA_002,26,406,31,0.783,0
2025-11-21T21:29:47.110347+00:00,Narcotics Control,AREA_051,83,522,26,0.573,0
2025-11-14T09:31:47.110347+00:00,Police,AREA_016,15,182,105,1.0,1
