unit_id,date,shift_start,shift_end,planned_people,overtime_allowed
U034330,2025-12-13,06:00,14:00,10,False
U034331,2025-11-23,06:00,14:00,20,False
U034332,2025-11-23,06:00,14:00,8,False
U034333,2025-11-20,14:00,22:00,9,False
U034334,2025-11-19,14:00,22:00,6,True
U034335,2025-12-06,22:00,06:00,16,False
U034336,2025-11-26,22:00,06:00,20,False
U034337,2025-11-30,14:00,22:00,12,True
U034338,2025-12-11,22:00,06:00,11,False
U034339,2025-11-22,06:00,14:00,13,False
U034340,2025-11-23,06:00,14:00,12,False
U034341,2025-11-21,14:00,22:00,8,False
U034342,2025-12-05,14:00,22:00,2,False
U034343,2025-11-25,06:00,14:00,12,True
U034344,2025-11-16,14:00,22:00,3,False
U034345,2025-12-11,06:00,14:00,13,False
U034346,2025-12-09,14:00,22:00,4,False
U034347,2025-12-06,14:00,22:00,7,False
U034348,2025-12-03,06:00,14:00,14,True
U034349,2025-11-24,14:00,22:00,16,False
U034350,2025-12-02,22:00,06:00,15,False
U034351,2025-12-10,06:00,14:00,6,False
U034352,2025-11-20,22:00,06:00,9,False
U034353,2025-12-04,06:00,14:00,8,False
U034354,2025-12-07,22:00,06:00,5,False
U034355,2025-12-06,14:00,22:00,21,True
U034356,2025-11-30,22:00,06:00,11,False
U034357,2025-11-19,14:00,22:00,14,False
U034358,2025-11-23,14:00,22:00,16,True
U034359,2025-12-09,22:00,06:00,14,False
U034360,2025-12-02,06:00,14:00,8,False
U034361,2025-12-08,22:00,06:00,6,False
U034362,2025-11-25,14:00,22:00,9,False
U034363,2025-11-26,06:00,14:00,3,False
U034364,2025-12-06,14:00,22:00,10,False
U034365,2025-12-01,14:00,22:00,8,True
U034366,2025-12-05,14:00,22:00,16,False
U034367,2025-12-07,06:00,14:00,11,False
U034368,2025-11-29,06:00,14:00,21,True
U034369,2025-11-22,22:00,06:00,3,False
U034370,2025-12-11,14:00,22:00,7,False
U034371,2025-11-17,06:00,14:00,10,True
U034372,2025-12-01,22:00,06:00,13,True
U034373,2025-11-15,22:00,06:00,5,False
U034374,2025-12-09,06:00,14:00,17,False
U034375,2025-12-02,06:00,14:00,23,False
U034376,2025-11-18,14:00,22:00,19,True
U034377,2025-11-23,14:00,22:00,19,False
U034378,2025-12-07,14:00,22:00,13,False
U034379,2025-11-28,22:00,06:00,15,False
U034380,2025-11-20,22:00,06:00,9,False
U034381,2025-12-10,14:00,22:00,2,False
U034382,2025-12-07,06:00,14:00,4,False
U034383,2025-11-28,06:00,14:00,9,True
U034384,2025-11-27,06:00,14:00,22,False
U034385,2025-11-17,06:00,14:00,5,False
U034386,2025-11-18,22:00,06:00,9,False
U034387,2025-11-27,22:00,06:00,7,False
U034388,2025-12-02,22:00,06:00,11,True
U034389,2025-11-15,22:00,06:00,11,False
U034390,2025-11-25,14:00,22:00,5,True
U034391,2025-11-14,22:00,06:00,5,False
U034392,2025-12-01,14:00,22:00,16,False
U034393,2025-12-05,22:00,06:00,18,False
U034394,2025-11-14,06:00,14:00,19,False
U034395,2025-11-24,22:00,06:00,8,True
U034396,2025-11-26,22:00,06:00,17,False
U034397,2025-12-08,22:00,06:00,12,False
U034398,2025-12-07,06:00,14:00,15,False
U034399,2025-12-03,06:00,14:00,10,False
U034400,2025-12-12,14:00,22:00,14,False
U034401,2025-12-11,22:00,06:00,10,False
U034402,2025-11-25,06:00,14:00,13,False
U034403,2025-11-16,22:00,06:00,6,False
U034404,2025-12-02,22:00,06:00,3,True
U034405,2025-12-06,22:00,06:00,20,False
U034406,2025-12-09,06:00,14:00,11,False
U034407,2025-12-12,06:00,14:00,21,True
U034408,2025-11-17,14:00,22:00,14,False
U034409,2025-11-16,14:00,22:00,12,True
U034410,2025-11-23,14:00,22:00,13,False
U034411,2025-12-06,06:00,14:00,11,False
U034412,2025-12-07,14:00,22:00,14,False
U034413,2025-11-20,22:00,06:00,14,False
U034414,2025-11-23,22:00,06:00,12,False
U034415,2025-12-06,14:00,22:00,5,True
U034416,2025-12-13,14:00,22:00,2,False
U034417,2025-11-14,14:00,22:00,5,False
U034418,2025-11-24,14:00,22:00,8,False
U034419,2025-11-23,06:00,14:00,5,False
U034420,2025-11-20,14:00,22:00,6,True
U034421,2025-11-16,06:00,14:00,22,True
U034422,2025-12-03,14:00,22:00,5,True
U034423,2025-11-26,22:00,06:00,6,False
U034424,2025-12-09,14:00,22:00,10,False
U034425,2025-11-27,22:00,06:00,13,True
U034426,2025-12-05,14:00,22:00,7,False
U034427,2025-12-04,22:00,06:00,7,False
U034428,2025-12-12,14:00,22:00,4,False
U034429,2025-12-04,22:00,06:00,11,False
U034430,2025-12-09,14:00,22:00,8,True
U034431,2025-11-28,14:00,22:00,15,False
U034432,2025-11-18,14:00,22:00,8,False
U034433,2025-12-08,06:00,14:00,5,True
U034434,2025-11-17,14:00,22:00,5,False
U034435,2025-11-26,14:00,22:00,14,False
U034436,2025-11-23,22:00,06:00,18,False
U034437,2025-11-15,22:00,06:00,4,False
U034438,2025-12-05,06:00,14:00,6,False
U034439,2025-11-24,06:00,14:00,19,False
U034440,2025-12-09,14:00,22:00,4,True
U034441,2025-12-10,22:00,06:00,17,False
U034442,2025-11-18,06:00,14:00,7,False
U034443,2025-12-13,14:00,22:00,14,False
U034444,2025-12-03,22:00,06:00,4,True
U034445,2025-11-19,14:00,22:00,22,False
U034446,2025-12-06,14:00,22:00,3,True
U034447,2025-11-22,22:00,06:00,10,False
U034448,2025-11-25,14:00,22:00,4,False
U034449,2025-12-01,06:00,14:00,6,False
U034450,2025-12-07,06:00,14:00,15,False
U034451,2025-12-10,22:00,06:00,13,False
U034452,2025-12-12,22:00,06:00,5,False
U034453,2025-12-07,14:00,22:00,2,False
U034454,2025-12-07,06:00,14:00,6,False
U034455,2025-12-03,06:00,14:00,7,False
U034456,2025-11-19,06:00,14:00,8,True
U034457,2025-12-04,06:00,14:00,6,False
U034458,2025-11-23,22:00,06:00,11,False
U034459,2025-11-17,06:00,14:00,6,True
U034460,2025-12-03,22:00,06:00,6,False
U034461,2025-12-10,22:00,06:00,6,False
U034462,2025-11-24,06:00,14:00,19,False
U034463,2025-12-09,22:00,06:00,6,False
U034464,2025-11-21,06:00,14:00,4,False
U034465,2025-12-04,06:00,14:00,18,False
U034466,2025-11-20,06:00,14:00,5,False
U034467,2025-11-19,22:00,06:00,17,True
U034468,2025-12-12,14:00,22:00,5,True
U034469,2025-11-29,22:00,06:00,18,True
U034470,2025-12-08,14:00,22:00,4,False
U034471,2025-11-29,14:00,22:00,20,False
U034472,2025-11-26,06:00,14:00,13,False
U034473,2025-12-13,06:00,14:00,14,False
U034474,2025-12-08,22:00,06:00,9,True
U034475,2025-12-09,06:00,14:00,20,False
U034476,2025-11-24,22:00,06:00,15,False
U034477,2025-11-20,14:00,22:00,11,False
U034478,2025-11-19,14:00,22:00,8,True
U034479,2025-12-09,14:00,22:00,11,False
U034480,2025-11-26,22:00,06:00,9,False
U034481,2025-12-13,22:00,06:00,5,False
U034482,2025-11-28,22:00,06:00,12,False
U034483,2025-11-21,06:00,14:00,12,False
U034484,2025-11-18,22:00,06:00,18,False
U034485,2025-12-13,14:00,22:00,15,False
U034486,2025-11-16,14:00,22:00,2,False
U034487,2025-12-11,06:00,14:00,2,False
U034488,2025-12-02,14:00,22:00,14,False
U034489,2025-12-01,14:00,22:00,5,True
U034490,2025-12-08,06:00,14:00,2,False
U034491,2025-12-03,06:00,14:00,5,False
U034492,2025-11-19,14:00,22:00,18,False
U034493,2025-12-03,22:00,06:00,9,False
U034494,2025-11-15,06:00,14:00,2,False
U034495,2025-12-03,22:00,06:00,12,True
U034496,2025-11-19,14:00,22:00,14,False
U034497,2025-11-17,22:00,06:00,15,False
U034498,2025-11-22,14:00,22:00,17,False
U034499,2025-12-12,22:00,06:00,6,True
U034500,2025-11-29,06:00,14:00,14,False
U034501,2025-12-01,06:00,14:00,10,False
U034502,2025-11-26,22:00,06:00,13,False
U034503,2025-11-23,06:00,14:00,6,False
U034504,2025-12-01,14:00,22:00,14,False
U034505,2025-12-11,22:00,06:00,7,False
U034506,2025-11-25,14:00,22:00,17,False
U034507,2025-11-26,14:00,22:00,13,False
U034508,2025-11-16,14:00,22:00,11,False
U034509,2025-11-22,06:00,14:00,11,False
U034510,2025-11-20,22:00,06:00,17,False
U034511,2025-12-03,22:00,06:00,5,False
U034512,2025-12-08,06:00,14:00,5,True
U034513,2025-11-30,14:00,22:00,8,False
U034514,2025-11-19,22:00,06:00,15,False
U034515,2025-11-20,22:00,06:00,17,False
U034516,2025-12-13,14:00,22:00,3,False
U034517,2025-12-04,14:00,22:00,18,False
U034518,2025-11-19,14:00,22:00,6,False
U034519,2025-12-12,14:00,22:00,8,False
U034520,2025-12-04,22:00,06:00,20,False
U034521,2025-12-10,06:00,14:00,8,False
U034522,2025-11-30,22:00,06:00,10,False
U034523,2025-12-10,14:00,22:00,6,False
U034524,2025-11-20,06:00,14:00,8,False
U034525,2025-11-19,22:00,06:00,3,False
U034526,2025-12-08,14:00,22:00,19,False
U034527,2025-12-06,14:00,22:00,8,False
U034528,2025-11-17,14:00,22:00,11,False
U034529,2025-12-01,22:00,06:00,4,False
U034530,2025-12-13,14:00,22:00,15,False
U034531,2025-12-07,14:00,22:00,13,False
U034532,2025-11-29,06:00,14:00,3,False
U034533,2025-11-19,14:00,22:00,13,False
U034534,2025-11-23,14:00,22:00,20,False
U034535,2025-12-04,14:00,22:00,3,True
U034536,2025-11-21,22:00,06:00,11,False
U034537,2025-12-13,22:00,06:00,15,False
U034538,2025-11-25,14:00,22:00,9,True
U034539,2025-11-19,22:00,06:00,19,False
U034540,2025-11-20,06:00,14:00,2,True
U034541,2025-11-27,06:00,14:00,3,False
U034542,2025-12-01,06:00,14:00,5,False
U034543,2025-12-01,06:00,14:00,4,False
U034544,2025-11-29,22:00,06:00,8,True
U034545,2025-11-21,14:00,22:00,6,True
U034546,2025-11-19,22:00,06:00,10,False
U034547,2025-11-29,06:00,14:00,7,False
U034548,2025-12-02,14:00,22:00,7,False
U034549,2025-11-26,06:00,14:00,3,False
U034550,2025-11-22,22:00,06:00,20,False
U034551,2025-11-24,14:00,22:00,12,False
U034552,2025-12-07,06:00,14:00,15,False
U034553,2025-11-21,14:00,22:00,12,True
U034554,2025-12-02,06:00,14:00,14,False
U034555,2025-11-18,06:00,14:00,16,True
U034556,2025-12-11,14:00,22:00,13,False
U034557,2025-12-05,14:00,22:00,11,True
U034558,2025-11-20,06:00,14:00,10,True
U034559,2025-11-19,06:00,14:00,12,False
U034560,2025-12-07,14:00,22:00,11,True
U034561,2025-12-13,06:00,14:00,8,False
U034562,2025-11-23,06:00,14:00,14,True
U034563,2025-11-15,06:00,14:00,9,True
U034564,2025-12-03,22:00,06:00,5,False
U034565,2025-11-20,06:00,14:00,19,False
U034566,2025-11-15,22:00,06:00,4,False
U034567,2025-11-29,22:00,06:00,5,False
U034568,2025-12-11,14:00,22:00,12,True
U034569,2025-11-21,14:00,22:00,24,True
U034570,2025-11-30,06:00,14:00,7,True
U034571,2025-12-11,14:00,22:00,24,False
U034572,2025-11-24,22:00,06:00,2,False
U034573,2025-11-28,14:00,22:00,19,True
U034574,2025-12-07,22:00,06:00,3,False
U034575,2025-11-22,22:00,06:00,8,False
U034576,2025-12-07,22:00,06:00,10,False
U034577,2025-12-01,14:00,22:00,9,False
U034578,2025-12-03,22:00,06:00,14,True
U034579,2025-11-25,14:00,22:00,12,False
U034580,2025-11-25,06:00,14:00,18,True
U034581,2025-11-14,22:00,06:00,14,False
U034582,2025-12-05,22:00,06:00,23,False
U034583,2025-12-12,06:00,14:00,5,False
U034584,2025-12-02,14:00,22:00,2,False
U034585,2025-12-07,06:00,14:00,8,True
U034586,2025-12-08,06:00,14:00,13,False
U034587,2025-12-01,06:00,14:00,10,False
U034588,2025-12-10,06:00,14:00,9,False
U034589,2025-12-05,22:00,06:00,4,False
U034590,2025-11-24,06:00,14:00,14,True
U034591,2025-11-19,14:00,22:00,11,True
U034592,2025-11-21,14:00,22:00,7,True
U034593,2025-11-27,06:00,14:00,7,False
U034594,2025-12-03,22:00,06:00,14,True
U034595,2025-11-14,06:00,14:00,4,False
U034596,2025-12-09,22:00,06:00,10,False
U034597,2025-12-04,14:00,22:00,17,False
U034598,2025-11-19,14:00,22:00,5,False
U034599,2025-12-05,14:00,22:00,6,True
U034600,2025-11-28,14:00,22:00,4,False
U034601,2025-11-26,14:00,22:00,15,False
U034602,2025-12-10,06:00,14:00,12,False
U034603,2025-11-23,06:00,14:00,11,True
U034604,2025-11-20,06:00,14:00,7,True
U034605,2025-11-24,22:00,06:00,16,False
U034606,2025-11-17,22:00,06:00,8,True
U034607,2025-11-24,06:00,14:00,4,False
U034608,2025-12-06,14:00,22:00,15,False
U034609,2025-11-24,14:00,22:00,11,True
U034610,2025-12-06,14:00,22:00,19,True
U034611,2025-11-28,22:00,06:00,20,False
U034612,2025-12-08,14:00,22:00,9,True
U034613,2025-12-11,06:00,14:00,6,True
U034614,2025-11-26,06:00,14:00,2,False
U034615,2025-11-27,06:00,14:00,5,False
U034616,2025-12-05,22:00,06:00,5,True
U034617,2025-12-04,22:00,06:00,4,True
U034618,2025-11-15,22:00,06:00,11,False
U034619,2025-11-14,06:00,14:00,10,False
U034620,2025-11-27,06:00,14:00,17,False
U034621,2025-11-28,06:00,14:00,6,False
U034622,2025-12-01,06:00,14:00,8,True
U034623,2025-11-18,22:00,06:00,4,False
U034624,2025-11-26,14:00,22:00,5,False
U034625,2025-12-03,22:00,06:00,6,False
U034626,2025-11-30,14:00,22:00,5,False
U034627,2025-11-14,14:00,22:00,12,False
U034628,2025-12-12,14:00,22:00,6,False
U034629,2025-12-01,22:00,06:00,10,True
U034630,2025-12-09,06:00,14:00,21,False
U034631,2025-11-15,06:00,14:00,21,True
U034632,2025-11-22,06:00,14:00,3,True
U034633,2025-12-08,06:00,14:00,2,True
U034634,2025-12-08,14:00,22:00,19,False
U034635,2025-12-03,14:00,22:00,3,False
U034636,2025-11-18,06:00,14:00,16,False
U034637,2025-11-30,14:00,22:00,4,False
U034638,2025-11-30,06:00,14:00,17,True
U034639,2025-12-05,22:00,06:00,4,True
U034640,2025-11-18,14:00,22:00,18,False
U034641,2025-11-21,14:00,22:00,12,False
U034642,2025-11-22,06:00,14:00,7,True
U034643,2025-12-04,06:00,14:00,6,True
U034644,2025-12-09,06:00,14:00,3,True
U034645,2025-11-22,14:00,22:00,9,False
U034646,2025-12-07,06:00,14:00,2,False
U034647,2025-12-07,06:00,14:00,12,False
U034648,2025-12-10,06:00,14:00,7,False
U034649,2025-12-10,22:00,06:00,6,False
U034650,2025-12-06,14:00,22:00,16,False
U034651,2025-12-02,14:00,22:00,2,True
U034652,2025-11-14,06:00,14:00,21,True
U034653,2025-12-13,14:00,22:00,16,False
U034654,2025-12-04,22:00,06:00,23,False
U034655,2025-12-12,14:00,22:00,5,False
U034656,2025-11-29,22:00,06:00,14,True
U034657,2025-11-21,22:00,06:00,11,False
U034658,2025-11-30,06:00,14:00,15,True
U034659,2025-12-08,22:00,06:00,9,False
U034660,2025-11-17,14:00,22:00,9,False
U034661,2025-11-27,22:00,06:00,5,False
U034662,2025-12-02,22:00,06:00,21,False
U034663,2025-11-24,14:00,22:00,14,True
U034664,2025-11-22,14:00,22:00,2,False
U034665,2025-12-01,06:00,14:00,13,False
U034666,2025-12-13,14:00,22:00,2,True
U034667,2025-12-04,22:00,06:00,3,False
U034668,2025-11-27,22:00,06:00,4,False
U034669,2025-11-17,06:00,14:00,7,False
U034670,2025-12-11,22:00,06:00,4,False
U034671,2025-11-17,22:00,06:00,6,False
U034672,2025-11-19,22:00,06:00,6,True
U034673,2025-11-18,22:00,06:00,5,False
U034674,2025-12-12,22:00,06:00,9,False
U034675,2025-12-09,22:00,06:00,10,False
U034676,2025-12-13,14:00,22:00,13,True
U034677,2025-11-17,22:00,06:00,12,False
U034678,2025-11-23,22:00,06:00,15,False
U034679,2025-11-23,14:00,22:00,8,False
U034680,2025-12-08,06:00,14:00,7,False
U034681,2025-11-28,22:00,06:00,2,False
U034682,2025-11-19,22:00,06:00,9,False
U034683,2025-12-06,06:00,14:00,8,False
U034684,2025-12-05,14:00,22:00,7,True
U034685,2025-11-20,14:00,22:00,17,False
U034686,2025-11-15,14:00,22:00,8,False
U034687,2025-11-29,14:00,22:00,16,False
U034688,2025-11-23,06:00,14:00,12,False
U034689,2025-12-03,06:00,14:00,16,False
U034690,2025-12-06,22:00,06:00,10,False
U034691,2025-11-21,14:00,22:00,14,False
U034692,2025-12-03,22:00,06:00,20,True
U034693,2025-11-14,06:00,14:00,5,False
U034694,2025-12-02,14:00,22:00,5,True
U034695,2025-11-18,06:00,14:00,10,False
U034696,2025-11-16,22:00,06:00,17,True
U034697,2025-11-24,22:00,06:00,7,False
U034698,2025-11-30,22:00,06:00,3,False
U034699,2025-11-15,14:00,22:00,5,False
U034700,2025-12-04,14:00,22:00,4,True
U034701,2025-11-23,22:00,06:00,16,False
U034702,2025-11-25,06:00,14:00,14,True
U034703,2025-11-24,06:00,14:00,13,True
U034704,2025-11-14,22:00,06:00,13,False
U034705,2025-11-17,14:00,22:00,18,True
U034706,2025-11-29,22:00,06:00,6,False
U034707,2025-11-26,22:00,06:00,5,False
U034708,2025-11-17,06:00,14:00,15,False
U034709,2025-12-03,14:00,22:00,16,False
U034710,2025-12-04,06:00,14:00,17,False
U034711,2025-12-07,22:00,06:00,7,False
U034712,2025-12-01,06:00,14:00,7,False
U034713,2025-12-06,22:00,06:00,16,True
U034714,2025-11-17,14:00,22:00,11,False
U034715,2025-11-24,06:00,14:00,11,False
U034716,2025-12-02,06:00,14:00,7,False
U034717,2025-11-20,14:00,22:00,3,True
U034718,2025-11-28,14:00,22:00,2,False
U034719,2025-12-11,06:00,14:00,13,False
U034720,2025-12-11,06:00,14:00,3,False
U034721,2025-11-22,06:00,14:00,11,True
U034722,2025-11-26,14:00,22:00,12,True
U034723,2025-11-30,14:00,22:00,14,False
U034724,2025-12-05,06:00,14:00,3,False
U034725,2025-11-24,14:00,22:00,12,False
U034726,2025-11-30,14:00,22:00,3,False
U034727,2025-12-05,22:00,06:00,14,True
U034728,2025-11-30,14:00,22:00,21,False
U034729,2025-11-27,06:00,14:00,10,True
U034730,2025-11-18,22:00,06:00,13,True
U034731,2025-12-13,22:00,06:00,3,False
U034732,2025-11-17,14:00,22:00,2,False
U034733,2025-11-25,14:00,22:00,12,True
U034734,2025-11-20,14:00,22:00,9,False
U034735,2025-11-28,14:00,22:00,14,False
U034736,2025-11-29,14:00,22:00,8,False
U034737,2025-12-04,14:00,22:00,10,False
U034738,2025-11-23,06:00,14:00,17,False
U034739,2025-11-14,22:00,06:00,3,False
U034740,2025-11-24,14:00,22:00,9,False
U034741,2025-11-29,14:00,22:00,10,False
U034742,2025-12-08,06:00,14:00,11,False
U034743,2025-11-25,14:00,22:00,22,False
U034744,2025-11-22,22:00,06:00,18,False
U034745,2025-11-27,06:00,14:00,9,False
U034746,2025-11-16,06:00,14:00,10,False
U034747,2025-11-16,22:00,06:00,20,False
U034748,2025-11-16,14:00,22:00,18,False
U034749,2025-12-03,06:00,14:00,6,False
U034750,2025-11-19,22:00,06:00,12,False
U034751,2025-12-13,14:00,22:00,13,True
U034752,2025-12-08,14:00,22:00,7,False
U034753,2025-11-28,06:00,14:00,3,True
U034754,2025-12-04,22:00,06:00,8,False
U034755,2025-11-16,22:00,06:00,23,False
U034756,2025-11-18,06:00,14:00,7,False
U034757,2025-12-02,22:00,06:00,22,False
U034758,2025-12-07,06:00,14:00,6,True
U034759,2025-11-18,22:00,06:00,9,True
U034760,2025-11-26,06:00,14:00,7,False
U034761,2025-11-18,06:00,14:00,3,False
U034762,2025-11-30,06:00,14:00,12,True
U034763,2025-11-18,14:00,22:00,9,False
U034764,2025-12-13,06:00,14:00,15,False
U034765,2025-11-25,22:00,06:00,9,False
U034766,2025-12-12,14:00,22:00,12,True
U034767,2025-12-13,14:00,22:00,10,False
U034768,2025-11-23,06:00,14:00,4,False
U034769,2025-11-23,14:00,22:00,20,False
U034770,2025-12-11,14:00,22:00,10,True
U034771,2025-11-18,14:00,22:00,14,False
U034772,2025-11-14,22:00,06:00,5,False
U034773,2025-11-15,06:00,14:00,3,False
U034774,2025-11-30,14:00,22:00,4,True
U034775,2025-11-17,06:00,14:00,15,False
U034776,2025-11-17,14:00,22:00,2,False
U034777,2025-12-10,06:00,14:00,9,False
U034778,2025-11-29,14:00,22:00,20,False
U034779,2025-11-26,06:00,14:00,16,True
U034780,2025-11-26,06:00,14:00,9,False
U034781,2025-11-27,14:00,22:00,7,False
U034782,2025-11-16,06:00,14:00,9,False
U034783,2025-11-19,22:00,06:00,4,False
U034784,2025-11-18,22:00,06:00,10,False
U034785,2025-12-02,06:00,14:00,16,False
U034786,2025-12-07,14:00,22:00,2,False
U034787,2025-12-06,06:00,14:00,10,True
U034788,2025-11-29,14:00,22:00,5,False
U034789,2025-11-21,22:00,06:00,4,True
U034790,2025-11-26,06:00,14:00,7,True
U034791,2025-11-24,06:00,14:00,6,False
U034792,2025-11-24,22:00,06:00,11,False
U034793,2025-11-19,14:00,22:00,22,False
U034794,2025-11-15,14:00,22:00,3,False
U034795,2025-11-20,06:00,14:00,7,False
U034796,2025-12-01,06:00,14:00,10,False
U034797,2025-11-14,14:00,22:00,12,False
U034798,2025-11-14,22:00,06:00,15,False
U034799,2025-11-21,22:00,06:00,8,False
U034800,2025-12-09,06:00,14:00,9,False
U034801,2025-11-23,14:00,22:00,15,True
U034802,2025-11-16,06:00,14:00,4,True
U034803,2025-11-23,14:00,22:00,7,True
U034804,2025-12-11,22:00,06:00,13,True
U034805,2025-11-14,06:00,14:00,2,True
U034806,2025-12-10,22:00,06:00,6,False
U034807,2025-12-06,22:00,06:00,2,False
U034808,2025-11-22,14:00,22:00,5,False
U034809,2025-11-17,14:00,22:00,15,False
U034810,2025-11-16,22:00,06:00,12,False
U034811,2025-12-04,22:00,06:00,8,True
U034812,2025-11-19,06:00,14:00,15,False
U034813,2025-11-19,22:00,06:00,19,True
U034814,2025-11-16,06:00,14:00,11,False
U034815,2025-11-29,22:00,06:00,4,False
U034816,2025-11-23,06:00,14:00,21,True
U034817,2025-11-30,06:00,14:00,13,False
U034818,2025-11-26,06:00,14:00,10,False
U034819,2025-12-11,22:00,06:00,19,True
U034820,2025-12-11,22:00,06:00,4,False
U034821,2025-12-07,06:00,14:00,22,True
U034822,2025-11-24,06:00,14:00,12,False
U034823,2025-12-08,22:00,06:00,10,True
U034824,2025-11-22,14:00,22:00,10,False
U034825,2025-12-10,22:00,06:00,20,True
U034826,2025-11-30,14:00,22:00,15,False
U034827,2025-11-17,22:00,06:00,7,True
U034828,2025-11-30,14:00,22:00,21,False
U034829,2025-11-21,14:00,22:00,4,False
U034830,2025-12-01,14:00,22:00,18,True
U034831,2025-11-28,14:00,22:00,9,True
U034832,2025-11-24,14:00,22:00,5,False
U034833,2025-11-17,14:00,22:00,12,False
U034834,2025-12-02,06:00,14:00,15,False
U034835,2025-11-20,06:00,14:00,11,False
U034836,2025-12-10,06:00,14:00,7,False
U034837,2025-11-14,06:00,14:00,17,False
U034838,2025-12-11,14:00,22:00,21,True
U034839,2025-12-13,14:00,22:00,19,True
U034840,2025-12-02,22:00,06:00,6,False
U034841,2025-12-11,06:00,14:00,4,False
U034842,2025-12-08,14:00,22:00,9,False
U034843,2025-12-11,22:00,06:00,3,False
U034844,2025-11-14,22:00,06:00,5,True
U034845,2025-12-07,14:00,22:00,7,True
U034846,2025-11-25,14:00,22:00,2,False
U034847,2025-11-26,06:00,14:00,10,False
U034848,2025-12-04,06:00,14:00,6,False
U034849,2025-11-15,06:00,14:00,12,True
U034850,2025-12-13,14:00,22:00,2,False
U034851,2025-11-14,06:00,14:00,12,False
U034852,2025-11-18,22:00,06:00,16,False
U034853,2025-12-05,14:00,22:00,8,False
U034854,2025-11-30,22:00,06:00,9,False
U034855,2025-12-03,14:00,22:00,3,False
U034856,2025-11-15,22:00,06:00,14,True
U034857,2025-11-27,06:00,14:00,6,False
U034858,2025-12-07,22:00,06:00,18,False
U034859,2025-11-17,06:00,14:00,16,False
U034860,2025-12-05,06:00,14:00,10,False
U034861,2025-12-06,06:00,14:00,4,True
U034862,2025-11-15,22:00,06:00,5,False
U034863,2025-11-25,22:00,06:00,13,True
U034864,2025-11-30,06:00,14:00,7,False
U034865,2025-11-18,14:00,22:00,20,True
U034866,2025-12-04,06:00,14:00,16,True
U034867,2025-12-11,22:00,06:00,21,False
U034868,2025-12-03,06:00,14:00,3,False
U034869,2025-11-22,14:00,22:00,10,False
U034870,2025-12-11,22:00,06:00,12,False
